"Reservoir","Site","DateTime","SampleTime","StartDepth_m","EndDepth_m","Taxon","Density_IndPerL","MeanLength_mm","MeanWeight_ug","Biomass_ugL","Flag_Density","Flag_Length","Flag_Weight","Flag_Biomass"
"BVR",50,2016-08-03 12:00:00,12:00:00,10,0,"Diaptomus",0.2,0.406,0.319,0.065,0,0,0,0
"GWR",50,2016-09-04 12:00:00,12:00:00,5,5,"Diaphanosoma",3.33,0.404,0.25,0.834,0,0,0,0
"CCR",50,2016-09-26 09:40:00,09:40:00,7,0,"Diaptomus",1.65,0.404,0.329,0.544,0,0,0,0
"CCR",50,2016-05-28 12:00:00,12:00:00,6,6,"Cyclopoids",8.33,0.402,0.544,4.536,0,0,0,0
"BVR",50,2016-08-03 20:00:00,20:00:00,2,2,"Ceriodaphnia",6,0.402,0.945,5.667,0,0,0,0
"BVR",50,2016-06-08 02:00:00,02:00:00,8,8,"Cyclopoids",8.8,0.402,0.593,5.219,0,0,0,0
"BVR",50,2016-08-04 06:00:00,06:00:00,7,0,"Cyclopoids",2.34,0.402,0.719,1.686,0,0,0,0
"CCR",50,2016-05-27 12:00:00,12:00:00,4,4,"Cyclopoids",3.67,0.402,0.547,2.006,0,0,0,0
"BVR",50,2016-08-04 00:00:00,00:00:00,10,10,"Ceriodaphnia",2.8,0.402,0.666,1.864,0,0,0,0
"BVR",50,2016-08-03 20:00:00,20:00:00,7,0,"Ceriodaphnia",0.63,0.4,0.832,0.526,0,0,0,0
"BVR",50,2016-06-02 10:30:00,10:30:00,4,0,"Cyclopoids",6.51,0.4,0.527,3.433,0,0,0,0
"GWR",50,2016-10-03 09:00:00,09:00:00,7,0,"Cyclopoids",5.16,0.4,1.111,5.736,0,0,0,0
"BVR",50,2016-06-07 20:00:00,20:00:00,6,6,"Cyclopoids",45.5,0.4,0.536,24.38,0,0,0,0
"GWR",50,2016-09-05 12:00:00,12:00:00,12,0,"Cyclopoids",2.36,0.4,0.903,2.129,0,0,0,0
"CCR",50,2016-05-28 06:00:00,06:00:00,0.1,0.1,"Ceriodaphnia",0.33,0.4,0.609,0.203,0,0,0,0
"CCR",50,2016-05-28 12:00:00,12:00:00,1,1,"Cyclopoids",1,0.4,0.494,0.494,0,0,0,0
"GWR",50,2016-09-05 06:00:00,06:00:00,4,4,"Diaphanosoma",3.2,0.399,0.307,0.983,0,0,0,0
"BVR",50,2015-07-23 12:00:00,12:00:00,9,0,"Cyclopoids",2.57,0.398,0.64,1.647,0,0,0,0
"BVR",50,2016-06-02 10:30:00,10:30:00,9,0,"Cyclopoids",3.18,0.398,0.545,1.733,0,0,0,0
"BVR",50,2016-06-08 12:00:00,12:00:00,6,6,"Cyclopoids",19.2,0.398,0.554,10.638,0,0,0,0
"BVR",50,2016-08-04 12:00:00,12:00:00,5,5,"Cyclopoids",28.7,0.398,0.733,21.024,0,0,0,0
"BVR",50,2015-06-11 12:00:00,12:00:00,9,0,"Ceriodaphnia",0.07,0.396,0.589,0.042,0,0,0,0
"GWR",50,2015-07-25 12:00:00,12:00:00,13,0,"Ceriodaphnia",0.05,0.396,0.589,0.029,0,0,0,0
"BVR",50,2016-08-03 20:00:00,20:00:00,3,3,"Ceriodaphnia",6.4,0.396,0.762,4.879,0,0,0,0
"BVR",50,2016-08-04 00:00:00,00:00:00,4,4,"Ceriodaphnia",10.4,0.396,0.701,7.289,0,0,0,0
"BVR",50,2016-08-04 12:00:00,12:00:00,10,10,"Ceriodaphnia",0.39,0.396,0.589,0.231,0,0,0,0
"BVR",50,2016-06-02 10:30:00,10:30:00,9,4,"Cyclopoids",0.51,0.396,0.563,0.29,0,0,0,0
"BVR",50,2016-06-08 02:00:00,02:00:00,1,1,"Cyclopoids",11.2,0.396,0.628,7.028,0,0,0,0
"GWR",50,2016-06-25 12:00:00,12:00:00,4,4,"Cyclopoids",5.45,0.396,0.504,2.749,0,0,0,0
"GWR",50,2016-04-29 19:00:00,19:00:00,6,6,"D. ambigua",0.4,0.396,0.559,0.224,0,0,0,0
"CCR",50,2014-07-24 12:00:00,12:00:00,20,0,"D. catawba",1.24,0.396,0.608,0.753,0,0,0,0
"CCR",50,2016-08-12 20:00:00,20:00:00,7,0,"D. catawba",0.06,0.396,0.559,0.035,0,0,0,0
"GWR",50,2016-06-26 06:00:00,06:00:00,5,5,"D. catawba",0.45,0.396,0.559,0.254,0,0,0,0
"GWR",50,2016-09-04 20:00:00,20:00:00,7,7,"D. catawba",0.4,0.396,0.559,0.224,0,0,0,0
"GWR",50,2016-09-05 06:00:00,06:00:00,3,3,"D. catawba",0.4,0.396,0.559,0.224,0,0,0,0
"BVR",50,2016-08-03 20:00:00,20:00:00,4,4,"Diaphanosoma",0.4,0.396,0.218,0.087,0,0,0,0
"CCR",50,2016-08-12 20:00:00,20:00:00,8,8,"Diaphanosoma",0.43,0.396,0.218,0.095,0,0,0,0
"CCR",50,2016-08-13 00:00:00,00:00:00,2,2,"Diaphanosoma",0.37,0.396,0.218,0.081,0,0,0,0
"CCR",50,2016-08-13 06:00:00,06:00:00,7,7,"Diaphanosoma",0.42,0.396,0.218,0.091,0,0,0,0
"CCR",50,2016-08-13 12:00:00,12:00:00,4,4,"Diaphanosoma",0.37,0.396,0.218,0.081,0,0,0,0
"CCR",50,2016-09-12 09:05:00,09:05:00,7,0,"Diaptomus",0.37,0.396,0.306,0.112,0,0,0,0
"BVR",50,2016-06-07 12:00:00,12:00:00,5,5,"Diaptomus",0.4,0.396,0.293,0.117,0,0,0,0
"BVR",50,2016-06-08 06:00:00,06:00:00,8,8,"Diaptomus",0.4,0.396,0.293,0.117,0,0,0,0
"BVR",50,2016-06-08 12:00:00,12:00:00,6,6,"Diaptomus",0.4,0.396,0.293,0.117,0,0,0,0
"CCR",50,2016-05-27 12:00:00,12:00:00,3,3,"Diaptomus",0.36,0.396,0.293,0.105,0,0,0,0
"CCR",50,2016-08-13 12:00:00,12:00:00,8,8,"Diaptomus",7.5,0.396,0.304,2.28,0,0,0,0
"BVR",50,2016-08-03 12:00:00,12:00:00,7,0,"Cyclopoids",14.44,0.394,0.768,11.084,0,0,0,0
"GWR",50,2016-09-04 20:00:00,20:00:00,2,2,"Cyclopoids",39.2,0.394,0.682,26.735,0,0,0,0
"CCR",50,2016-08-12 20:00:00,20:00:00,7,0,"Diaptomus",1.01,0.394,0.296,0.299,0,0,0,0
"BVR",50,2016-08-04 06:00:00,06:00:00,2,2,"Ceriodaphnia",2.4,0.393,0.868,2.083,0,0,0,0
"GWR",50,2016-06-26 02:00:00,02:00:00,4,4,"Ceriodaphnia",2.61,0.393,1.23,3.21,0,0,0,0
"BVR",50,2016-06-07 12:00:00,12:00:00,6.5,6.5,"Cyclopoids",26,0.392,0.502,13.062,0,0,0,0
"BVR",50,2016-06-08 12:00:00,12:00:00,7,7,"Cyclopoids",14,0.392,0.496,6.937,0,0,0,0
"GWR",50,2016-09-05 06:00:00,06:00:00,6,0,"Cyclopoids",5.25,0.392,0.808,4.244,0,0,0,0
"BVR",50,2016-08-03 20:00:00,20:00:00,0.1,0.1,"Ceriodaphnia",4.09,0.392,0.643,2.63,0,0,0,0
"CCR",50,2016-05-27 12:00:00,12:00:00,1,1,"Cyclopoids",1.33,0.391,0.46,0.613,0,0,0,0
"GWR",50,2016-08-09 11:00:00,11:00:00,13,0,"Ceriodaphnia",0.95,0.39,0.598,0.57,0,0,0,0
"BVR",50,2016-08-03 20:00:00,20:00:00,10,10,"Ceriodaphnia",6.67,0.39,0.688,4.59,0,0,0,0
"BVR",50,2016-08-23 09:35:00,09:35:00,9,0,"Cyclopoids",5.37,0.39,0.767,4.118,0,0,0,0
"BVR",50,2016-08-03 12:00:00,12:00:00,10,0,"Cyclopoids",7.29,0.39,0.523,3.811,0,0,0,0
"CCR",50,2016-05-28 06:00:00,06:00:00,6,6,"Cyclopoids",10.33,0.39,0.49,5.06,0,0,0,0
"BVR",50,2016-08-04 06:00:00,06:00:00,8,8,"Ceriodaphnia",1.2,0.389,0.576,0.691,0,0,0,0
"GWR",50,2016-06-26 12:00:00,12:00:00,1,1,"Cyclopoids",1.36,0.389,0.596,0.813,0,0,0,0
"GWR",50,2016-06-25 12:00:00,12:00:00,6,6,"D. catawba",1.36,0.389,0.539,0.734,0,0,0,0
"CCR",50,2016-08-13 12:00:00,12:00:00,3,3,"Diaptomus",1,0.389,0.283,0.283,0,0,0,0
"GWR",50,2016-10-17 09:00:00,09:00:00,9,0,"Ceriodaphnia",1.01,0.388,0.671,0.678,0,0,0,0
"SHR",50,2015-06-12 12:00:00,12:00:00,28,0,"Cyclopoids",3.09,0.388,1.009,3.124,0,0,0,0
"BVR",50,2016-09-27 10:10:00,10:10:00,9,0,"Cyclopoids",4.14,0.388,0.505,2.092,0,0,0,0
"GWR",50,2016-10-17 09:00:00,09:00:00,9,0,"Cyclopoids",7.3,0.388,0.506,3.692,0,0,0,0
"GWR",50,2016-10-17 09:00:00,09:00:00,12,0,"Cyclopoids",5.47,0.388,0.597,3.268,0,0,0,0
"BVR",50,2016-08-04 12:00:00,12:00:00,10,0,"Cyclopoids",1.64,0.388,0.48,0.787,0,0,0,0
"BVR",50,2016-08-04 12:00:00,12:00:00,5,5,"Ceriodaphnia",5.22,0.386,0.763,3.98,0,0,0,0
"CCR",50,2016-05-13 09:55:00,09:55:00,7,0,"Cyclopoids",1.41,0.386,0.486,0.688,0,0,0,0
"BVR",50,2016-06-08 02:00:00,02:00:00,0.1,0.1,"Cyclopoids",8,0.386,0.504,4.029,0,0,0,0
"BVR",50,2016-06-08 02:00:00,02:00:00,6,6,"Cyclopoids",26.4,0.386,0.527,13.92,0,0,0,0
"CCR",50,2016-08-12 20:00:00,20:00:00,5,5,"Cyclopoids",2.4,0.386,0.527,1.264,0,0,0,0
"CCR",50,2016-08-12 20:00:00,20:00:00,6,6,"Cyclopoids",7.71,0.386,0.539,4.154,0,0,0,0
"CCR",50,2016-05-27 12:00:00,12:00:00,5,5,"Cyclopoids",2.33,0.385,0.438,1.021,0,0,0,0
"GWR",50,2016-10-03 09:00:00,09:00:00,13,7,"Ceriodaphnia",1.44,0.384,0.596,0.859,0,0,0,0
"BVR",50,2015-08-13 12:00:00,12:00:00,9,0,"Cyclopoids",1.43,0.384,0.469,0.671,0,0,0,0
"CCR",50,2016-08-13 06:00:00,06:00:00,0.1,0.1,"Cyclopoids",1.2,0.383,0.454,0.545,0,0,0,0
"CCR",50,2016-08-13 06:00:00,06:00:00,6,6,"Cyclopoids",1.2,0.383,0.513,0.615,0,0,0,0
"GWR",50,2016-06-25 12:00:00,12:00:00,1,1,"Cyclopoids",1.3,0.383,0.53,0.692,0,0,0,0
"CCR",50,2015-06-12 12:00:00,12:00:00,20,0,"Diaptomus",0.48,0.383,0.291,0.14,0,0,0,0
"GWR",50,2016-09-05 06:00:00,06:00:00,12,0,"Diaptomus",0.32,0.383,0.285,0.091,0,0,0,0
"BVR",50,2016-06-08 00:00:00,00:00:00,5,5,"Cyclopoids",28.4,0.382,0.471,13.383,0,0,0,0
"BVR",50,2016-06-08 12:00:00,12:00:00,0.1,0.1,"Cyclopoids",1.6,0.381,0.497,0.796,0,0,0,0
"CCR",50,2016-08-12 20:00:00,20:00:00,7,7,"D. catawba",1.67,0.381,0.54,0.899,0,0,0,0
"BVR",50,2016-08-03 12:00:00,12:00:00,7,0,"Ceriodaphnia",1.59,0.38,0.749,1.19,0,0,0,0
"BVR",50,2016-09-06 10:00:00,10:00:00,6,0,"Cyclopoids",4.72,0.38,0.836,3.943,0,0,0,0
"BVR",50,2016-06-08 06:00:00,06:00:00,8,8,"Cyclopoids",8.8,0.38,0.457,4.024,0,0,0,0
"GWR",50,2016-04-06 17:00:00,17:00:00,14,6,"Chydorus",0.01,0.38,1.163,0.016,0,0,0,0
"CCR",50,2016-05-28 12:00:00,12:00:00,4,4,"Cyclopoids",2.33,0.379,0.414,0.965,0,0,0,0
"BVR",50,2016-07-07 10:40:00,10:40:00,9,0,"Cyclopoids",2.16,0.378,0.533,1.152,0,0,0,0
"BVR",50,2016-06-08 06:00:00,06:00:00,3,3,"Cyclopoids",12.8,0.378,1.016,13.008,0,0,0,0
"CCR",50,2016-08-29 09:30:00,09:30:00,7,0,"Diaptomus",1.01,0.378,0.274,0.277,0,0,0,0
"GWR",50,2015-04-13 16:00:00,16:00:00,13,6,"Bosmina",0.06,0.376,1.028,0.065,0,0,0,0
"BVR",50,2014-07-09 12:00:00,12:00:00,10.5,0,"Ceriodaphnia",0.11,0.376,0.629,0.071,0,0,0,0
"BVR",50,2016-06-23 11:30:00,11:30:00,6,0,"Ceriodaphnia",0.11,0.376,0.496,0.053,0,0,0,0
"BVR",50,2016-08-23 09:35:00,09:35:00,6,0,"Ceriodaphnia",3.24,0.376,0.7,2.27,0,0,0,0
"CCR",50,2016-05-13 09:55:00,09:55:00,20,7,"Ceriodaphnia",0.01,0.376,0.368,0.002,0,0,0,0
"BVR",50,2016-08-04 02:00:00,02:00:00,9,9,"Ceriodaphnia",0.4,0.376,0.496,0.198,0,0,0,0
"CCR",50,2016-08-13 00:00:00,00:00:00,1,1,"Ceriodaphnia",0.5,0.376,0.496,0.248,0,0,0,0
"GWR",50,2016-09-05 00:00:00,00:00:00,7,7,"Ceriodaphnia",0.67,0.376,0.545,0.363,0,0,0,0
"CCR",50,2016-08-29 09:30:00,09:30:00,7,0,"Cyclopoids",0.46,0.376,0.431,0.198,0,0,0,0
"BVR",50,2016-06-08 00:00:00,00:00:00,4,4,"Cyclopoids",34.4,0.376,0.476,16.387,0,0,0,0
"BVR",50,2016-08-03 12:00:00,12:00:00,7,0,"Cyclopoids",9.71,0.376,0.463,4.493,0,0,0,0
"BVR",50,2016-08-04 12:00:00,12:00:00,10,0,"Cyclopoids",5.27,0.376,0.445,2.347,0,0,0,0
"CCR",50,2016-08-13 12:00:00,12:00:00,7,0,"Cyclopoids",0.58,0.376,0.585,0.338,0,0,0,0
"CCR",50,2016-09-12 09:05:00,09:05:00,20,0,"D. catawba",0.35,0.376,0.549,0.194,0,0,0,0
"CCR",50,2016-09-12 09:05:00,09:05:00,20,7,"D. catawba",0.54,0.376,0.549,0.299,0,0,0,0
"CCR",50,2016-10-10 09:00:00,09:00:00,20,0,"Diaphanosoma",0.05,0.376,0.186,0.009,0,0,0,0
"GWR",50,2016-08-09 11:00:00,11:00:00,6,0,"Diaphanosoma",4.13,0.376,0.196,0.808,0,0,0,0
"GWR",50,2016-06-26 00:00:00,00:00:00,5,5,"Diaphanosoma",0.43,0.376,0.186,0.081,0,0,0,0
"GWR",50,2016-06-26 00:00:00,00:00:00,7,7,"Diaphanosoma",0.8,0.376,0.212,0.169,0,0,0,0
"BVR",50,2016-08-03 12:00:00,12:00:00,4,4,"Diaptomus",0.4,0.376,0.258,0.103,0,0,0,0
"BVR",50,2016-08-03 12:00:00,12:00:00,6,6,"Diaptomus",0.4,0.376,0.258,0.103,0,0,0,0
"GWR",50,2016-09-05 06:00:00,06:00:00,0.1,0.1,"Diaptomus",2,0.376,0.27,0.54,0,0,0,0
"CCR",50,2016-05-28 06:00:00,06:00:00,2,2,"Chydorus",0.33,0.375,2.656,0.885,0,0,0,0
"CCR",50,2016-05-27 19:00:00,19:00:00,1,1,"Diaptomus",0.4,0.375,0.256,0.102,0,0,0,0
"CCR",50,2016-05-27 19:00:00,19:00:00,2,2,"Diaptomus",0.5,0.375,0.256,0.128,0,0,0,0
"GWR",50,2016-09-23 15:15:00,15:15:00,12,6,"Cyclopoids",10.14,0.374,0.442,4.479,0,0,0,0
"CCR",50,2016-08-12 20:00:00,20:00:00,7,0,"Cyclopoids",1.2,0.374,0.4,0.48,0,0,0,0
"GWR",50,2016-09-05 06:00:00,06:00:00,6,6,"Cyclopoids",23.6,0.374,0.575,13.575,0,0,0,0
"CCR",50,2016-08-13 00:00:00,00:00:00,21,7,"Diaptomus",2.98,0.374,0.128,0.381,0,0,0,0
"BVR",50,2016-06-08 12:00:00,12:00:00,4,4,"Cyclopoids",3.6,0.374,0.47,1.692,0,0,0,0
"GWR",50,2016-09-05 00:00:00,00:00:00,0.1,0.1,"Cyclopoids",39.2,0.372,0.489,19.172,0,0,0,0
"GWR",50,2016-09-05 00:00:00,00:00:00,6,6,"Cyclopoids",24.8,0.372,0.878,21.786,0,0,0,0
"GWR",50,2016-09-05 12:00:00,12:00:00,0.1,0.1,"Cyclopoids",29.6,0.372,0.598,17.7,0,0,0,0
"BVR",50,2016-06-07 20:00:00,20:00:00,2,2,"Cyclopoids",3.6,0.371,0.653,2.35,0,0,0,0
"GWR",50,2016-06-26 12:00:00,12:00:00,2,2,"Cyclopoids",1.82,0.371,0.659,1.198,0,0,0,0
"GWR",50,2016-09-23 15:15:00,15:15:00,12,0,"Cyclopoids",12.73,0.37,0.429,5.466,0,0,0,0
"GWR",50,2016-09-05 02:00:00,02:00:00,12,0,"Cyclopoids",3.05,0.37,0.591,1.804,0,0,0,0
"GWR",50,2016-09-05 02:00:00,02:00:00,3,3,"Ceriodaphnia",1.5,0.37,0.538,0.807,0,0,0,0
"CCR",50,2015-07-10 12:00:00,12:00:00,20,0,"Diaphanosoma",0.48,0.37,0.235,0.113,0,0,0,0
"CCR",50,2016-05-28 06:00:00,06:00:00,4,4,"Ceriodaphnia",2.33,0.369,0.555,1.295,0,0,0,0
"CCR",50,2016-05-28 06:00:00,06:00:00,2,2,"Cyclopoids",3,0.369,0.388,1.164,0,0,0,0
"GWR",50,2015-08-03 19:00:00,19:00:00,13,0,"Ceriodaphnia",0.21,0.368,0.627,0.131,0,0,0,0
"GWR",50,2016-08-09 11:00:00,11:00:00,6,0,"Ceriodaphnia",2.06,0.368,0.54,1.113,0,0,0,0
"CCR",50,2016-09-26 09:40:00,09:40:00,7,0,"Cyclopoids",1.19,0.368,0.402,0.48,0,0,0,0
"BVR",50,2016-08-03 20:00:00,20:00:00,7,0,"Cyclopoids",11.24,0.368,0.848,9.535,0,0,0,0
"CCR",50,2016-08-12 12:00:00,12:00:00,7,0,"Cyclopoids",0.51,0.368,0.422,0.213,0,0,0,0
"GWR",50,2016-09-05 02:00:00,02:00:00,0.1,0.1,"Cyclopoids",35.6,0.368,0.527,18.75,0,0,0,0
"BVR",50,2016-09-06 10:00:00,10:00:00,6,0,"Ceriodaphnia",14.34,0.366,0.569,8.158,0,0,0,0
"BVR",50,2016-09-06 10:00:00,10:00:00,9,0,"Ceriodaphnia",9.56,0.366,0.588,5.618,0,0,0,0
"GWR",50,2016-09-04 20:00:00,20:00:00,4,4,"Ceriodaphnia",1,0.366,0.466,0.466,0,0,0,0
"GWR",50,2016-09-23 15:15:00,15:15:00,6,0,"Cyclopoids",15.33,0.366,0.417,6.388,0,0,0,0
"CCR",50,2016-08-12 12:00:00,12:00:00,3,3,"Diaptomus",0.57,0.366,0.242,0.138,0,0,0,0
"BVR",50,2016-08-04 12:00:00,12:00:00,6,6,"Ceriodaphnia",1.96,0.364,0.474,0.93,0,0,0,0
"GWR",50,2016-06-25 20:00:00,20:00:00,4,4,"Ceriodaphnia",2.94,0.364,0.494,1.453,0,0,0,0
"BVR",50,2015-06-11 12:00:00,12:00:00,9,0,"Cyclopoids",1.36,0.364,0.411,0.558,0,0,0,0
"GWR",50,2016-08-24 15:50:00,15:50:00,6,0,"Cyclopoids",23.28,0.364,0.454,10.568,0,0,0,0
"GWR",50,2016-08-24 15:50:00,15:50:00,13,0,"Cyclopoids",10.75,0.364,0.454,4.877,0,0,0,0
"BVR",50,2016-06-08 00:00:00,00:00:00,1,1,"Cyclopoids",5.2,0.364,0.453,2.354,0,0,0,0
"BVR",50,2016-06-08 12:00:00,12:00:00,8,8,"Cyclopoids",11.2,0.364,0.444,4.969,0,0,0,0
"GWR",50,2016-06-26 12:00:00,12:00:00,4,4,"Cyclopoids",2.27,0.364,0.389,0.885,0,0,0,0
"GWR",50,2016-09-05 02:00:00,02:00:00,1,1,"Cyclopoids",32,0.364,0.748,23.927,0,0,0,0
"GWR",50,2016-09-23 15:15:00,15:15:00,12,6,"Ceriodaphnia",0.59,0.363,0.546,0.322,0,0,0,0
"GWR",50,2016-06-26 06:00:00,06:00:00,13,6,"Ceriodaphnia",0.09,0.363,0.38,0.035,0,0,0,0
"CCR",50,2016-05-28 02:00:00,02:00:00,21,7,"Ceriodaphnia",0.02,0.362,0.203,0.004,0,0,0,0
"GWR",50,2016-09-04 20:00:00,20:00:00,5,5,"Cyclopoids",28.8,0.362,0.483,13.903,0,0,0,0
"GWR",50,2016-06-25 12:00:00,12:00:00,6,6,"Ceriodaphnia",1.82,0.361,0.437,0.795,0,0,0,0
"CCR",50,2016-05-28 12:00:00,12:00:00,5,5,"Cyclopoids",2.67,0.361,0.379,1.011,0,0,0,0
"CCR",50,2016-05-28 12:00:00,12:00:00,3,3,"Cyclopoids",3,0.361,0.402,1.207,0,0,0,0
"BVR",50,2016-06-08 00:00:00,00:00:00,3,3,"Cyclopoids",12,0.36,0.415,4.983,0,0,0,0
"BVR",50,2016-08-03 12:00:00,12:00:00,10,10,"Cyclopoids",4,0.36,0.575,2.301,0,0,0,0
"GWR",50,2016-09-05 06:00:00,06:00:00,12,0,"Cyclopoids",2.63,0.36,0.381,0.999,0,0,0,0
"CCR",50,2016-06-29 10:25:00,10:25:00,21,0,"Ceriodaphnia",7.75,0.358,0.563,4.363,0,0,0,0
"GWR",50,2016-09-05 12:00:00,12:00:00,4,4,"Cyclopoids",42.8,0.358,0.419,17.928,0,0,0,0
"CCR",50,2016-05-28 06:00:00,06:00:00,3,3,"Ceriodaphnia",3.33,0.358,0.66,2.201,0,0,0,0
"BVR",50,2015-07-09 12:00:00,12:00:00,9,0,"Ceriodaphnia",0.07,0.356,0.414,0.03,0,0,0,0
"CCR",50,2016-08-12 20:00:00,20:00:00,2,2,"Ceriodaphnia",0.29,0.356,0.414,0.118,0,0,0,0
"CCR",50,2016-08-13 00:00:00,00:00:00,3,3,"Ceriodaphnia",0.37,0.356,0.414,0.153,0,0,0,0
"GWR",50,2016-09-05 00:00:00,00:00:00,4,4,"Ceriodaphnia",1.67,0.356,0.554,0.923,0,0,0,0
"GWR",50,2016-09-05 06:00:00,06:00:00,2,2,"Ceriodaphnia",1.2,0.356,0.831,0.997,0,0,0,0
"GWR",50,2016-09-05 12:00:00,12:00:00,3,3,"Ceriodaphnia",0.4,0.356,0.414,0.166,0,0,0,0
"GWR",50,2016-06-26 00:00:00,00:00:00,2,2,"Chydorus",0.4,0.356,2.208,0.883,0,0,0,0
"CCR",50,2016-05-27 12:00:00,12:00:00,0.1,0.1,"Cyclopoids",0.33,0.356,0.331,0.11,0,0,0,0
"CCR",50,2016-08-12 12:00:00,12:00:00,8,8,"D. catawba",0.4,0.356,0.439,0.176,0,0,0,0
"GWR",50,2016-06-25 12:00:00,12:00:00,5,5,"D. catawba",0.45,0.356,0.439,0.2,0,0,0,0
"GWR",50,2016-06-26 02:00:00,02:00:00,4,4,"D. catawba",0.43,0.356,0.439,0.191,0,0,0,0
"GWR",50,2016-06-26 06:00:00,06:00:00,7,7,"D. catawba",0.91,0.356,0.447,0.407,0,0,0,0
"GWR",50,2016-06-26 02:00:00,02:00:00,6,0,"D. catawba",0.11,0.356,0.439,0.047,0,0,0,0
"GWR",50,2016-09-05 12:00:00,12:00:00,7,7,"D. catawba",0.67,0.356,0.439,0.293,0,0,0,0
"GWR",50,2015-07-20 18:30:00,18:30:00,13,0,"Diaphanosoma",0.05,0.356,0.158,0.008,0,0,0,0
"GWR",50,2016-05-25 13:00:00,13:00:00,13,0,"Diaphanosoma",0.05,0.356,0.158,0.008,0,0,0,0
"GWR",50,2016-05-25 13:00:00,13:00:00,13,6,"Diaphanosoma",0.09,0.356,0.158,0.015,0,0,0,0
"CCR",50,2016-08-12 20:00:00,20:00:00,5,5,"Diaphanosoma",0.8,0.356,0.158,0.126,0,0,0,0
"CCR",50,2016-08-13 02:00:00,02:00:00,8,8,"Diaphanosoma",0.83,0.356,0.164,0.137,0,0,0,0
"BVR",50,2015-09-18 12:00:00,12:00:00,9,0,"Diaptomus",0.14,0.356,0.227,0.032,0,0,0,0
"GWR",50,2016-06-25 12:00:00,12:00:00,6,6,"Diaptomus",0.45,0.356,0.226,0.103,0,0,0,0
"BVR",50,2016-06-07 12:00:00,12:00:00,5,5,"Cyclopoids",6.4,0.354,0.424,2.713,0,0,0,0
"BVR",50,2016-08-04 00:00:00,00:00:00,7,0,"Cyclopoids",7.49,0.354,0.395,2.961,0,0,0,0
"GWR",50,2016-09-05 12:00:00,12:00:00,1,1,"Cyclopoids",40,0.354,0.373,14.904,0,0,0,0
"BVR",50,2016-08-03 20:00:00,20:00:00,1,1,"Ceriodaphnia",3.6,0.354,0.452,1.629,0,0,0,0
"GWR",50,2015-08-30 11:30:00,11:30:00,13,0,"Ceriodaphnia",7.44,0.352,0.463,3.443,0,0,0,0
"CCR",50,2016-05-28 12:00:00,12:00:00,7,7,"Ceriodaphnia",1.67,0.352,0.192,0.321,0,0,0,0
"BVR",50,2016-06-08 06:00:00,06:00:00,4,4,"Cyclopoids",14.4,0.352,0.439,6.323,0,0,0,0
"BVR",50,2016-08-04 06:00:00,06:00:00,5,5,"Ceriodaphnia",3.48,0.351,0.498,1.733,0,0,0,0
"BVR",50,2016-08-04 06:00:00,06:00:00,7,0,"Diaptomus",0.17,0.351,0.22,0.037,0,0,0,0
"GWR",50,2016-10-03 09:00:00,09:00:00,13,0,"Ceriodaphnia",2.18,0.35,0.458,0.997,0,0,0,0
"GWR",50,2016-09-04 12:00:00,12:00:00,4,4,"Cyclopoids",85.33,0.35,0.773,65.97,0,0,0,0
"GWR",50,2016-09-05 12:00:00,12:00:00,7,7,"Cyclopoids",30.67,0.35,0.555,17.024,0,0,0,0
"CCR",50,2016-05-28 06:00:00,06:00:00,2,2,"Ceriodaphnia",1.33,0.35,0.456,0.608,0,0,0,0
"CCR",50,2015-10-28 12:00:00,12:00:00,20,0,"Ceriodaphnia",0.48,0.35,0.443,0.214,0,0,0,0
"GWR",50,2016-09-05 06:00:00,06:00:00,7,7,"Ceriodaphnia",2,0.35,0.474,0.947,0,0,0,0
"BVR",50,2016-04-20 09:30:00,09:30:00,9,4,"Chydorus",0.38,0.35,1.305,0.502,0,0,0,0
"BVR",50,2016-08-03 12:00:00,12:00:00,2,2,"Cyclopoids",2.61,0.35,0.886,2.311,0,0,0,0
"CCR",50,2014-10-24 12:00:00,12:00:00,18,0,"Ceriodaphnia",0.75,0.349,0.42,0.314,0,0,0,0
"GWR",50,2015-08-15 11:00:00,11:00:00,13,0,"Ceriodaphnia",2.1,0.349,0.523,1.099,0,0,0,0
"BVR",50,2016-08-23 09:35:00,09:35:00,9,0,"Ceriodaphnia",2.16,0.349,0.488,1.054,0,0,0,0
"GWR",50,2015-09-17 18:30:00,18:30:00,12,0,"Cyclopoids",3.32,0.349,0.338,1.124,0,0,0,0
"GWR",50,2016-10-17 09:00:00,09:00:00,12,0,"Ceriodaphnia",0.76,0.348,0.496,0.376,0,0,0,0
"CCR",50,2016-09-12 09:05:00,09:05:00,7,0,"Ceriodaphnia",0.18,0.347,0.407,0.075,0,0,0,0
"CCR",50,2016-08-13 02:00:00,02:00:00,6,6,"Ceriodaphnia",0.8,0.347,0.378,0.303,0,0,0,0
"BVR",50,2016-06-07 12:00:00,12:00:00,7.5,7.5,"Cyclopoids",22.4,0.347,0.361,8.092,0,0,0,0
"BVR",50,2016-08-03 12:00:00,12:00:00,3,3,"Cyclopoids",0.87,0.347,0.374,0.326,0,0,0,0
"GWR",50,2016-09-04 20:00:00,20:00:00,1,1,"Cyclopoids",54.5,0.347,0.393,21.426,0,0,0,0
